penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
1823,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,9,Monday to Saturday - After 3 hours,200,AD,66.98,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:22+00:00
10923,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,9,Monday to Saturday - After 3 hours,200,AD,83.72,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:41:11+00:00
1822,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,9,Monday to Saturday - First 3 hours,150,AD,50.24,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:16+00:00
10922,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,9,Monday to Saturday - First 3 hours,150,AD,62.79,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:41:09+00:00
1810,21666,Full-time and part-time staff employees—ordinary and penalty rates,9,Ordinary hours,100,AD,33.49,false,BR101988,2022-07-01,2023-06-30,9,2022,2025-05-06T05:44:13+00:00
1831,21670,Casual staff employees—ordinary and penalty rates,9,Ordinary hours,100,AD,41.86,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:39+00:00
10912,28007,Full-time and part-time staff employees—Regular weekend workers—Overtime rates,9,Overtime on a public holiday,300,AD,100.47,false,BR101988,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:11+00:00
10938,28015,Casual staff employees—Regular weekend workers—Overtime rates,9,Overtime on a public holiday,300,AD,125.58,false,BR101988,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:02+00:00
10921,28009,Casual staff employees—shiftwork—Public holiday,9,Permanent night shift,350,AD,146.51,false,BR101988,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:08+00:00
1828,21669,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Monday to Friday,9,Permanent night shift,225,AD,75.35,false,BR101988,2022-07-01,2023-06-30,5,2022,2025-05-06T05:44:11+00:00
1818,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,9,Permanent night shift,125,AD,41.86,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:20+00:00
10927,28011,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Monday to Friday,9,Permanent night shift,225,AD,94.19,false,BR101988,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:01+00:00
10936,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,9,Permanent night shift,350,AD,146.51,false,BR101988,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:01+00:00
1839,21671,Casual staff employees—shiftwork—Monday to Friday,9,Permanent night shift,125,AD,52.33,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:16+00:00
10910,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,9,Permanent night shift,350,AD,117.22,false,BR101988,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:09+00:00
10901,28003,Full-time and part-time staff employees—shiftwork—Public holiday,9,Permanent night shift,350,AD,117.22,false,BR101988,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:06+00:00
10898,28002,Full-time and part-time staff employees—shiftwork—Weekend,9,Permanent night shift - Saturday -  After 4 hours,250,AD,83.73,false,BR101988,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:03+00:00
10897,28002,Full-time and part-time staff employees—shiftwork—Weekend,9,Permanent night shift - Saturday -  First 4 hours,187.5,AD,62.79,false,BR101988,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:02+00:00
10918,28008,Casual staff employees—shiftwork—Weekend,9,Permanent night shift - Saturday - After 4 hours,250,AD,104.65,false,BR101988,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:03+00:00
10906,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,9,Permanent night shift - Saturday - After 4 hours,250,AD,83.73,false,BR101988,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:02+00:00
10932,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,9,Permanent night shift - Saturday - After 4 hours,250,AD,104.65,false,BR101988,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:04+00:00
10931,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,9,Permanent night shift - Saturday - First 4 hours,237.5,AD,99.42,false,BR101988,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:06+00:00
10917,28008,Casual staff employees—shiftwork—Weekend,9,Permanent night shift - Saturday - First 4 hours,187.5,AD,78.49,false,BR101988,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:02+00:00
10905,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,9,Permanent night shift - Saturday - First 4 hours,237.5,AD,79.54,false,BR101988,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:01+00:00
10919,28008,Casual staff employees—shiftwork—Weekend,9,Permanent night shift - Sunday,250,AD,104.65,false,BR101988,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:06+00:00
10907,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,9,Permanent night shift - Sunday,250,AD,83.73,false,BR101988,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:04+00:00
10933,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,9,Permanent night shift - Sunday,250,AD,104.65,false,BR101988,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:07+00:00
10899,28002,Full-time and part-time staff employees—shiftwork—Weekend,9,Permanent night shift - Sunday,250,AD,83.73,false,BR101988,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:04+00:00
10925,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,9,Public holiday,300,AD,125.58,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:40:59+00:00
1835,21670,Casual staff employees—ordinary and penalty rates,9,Public holiday,300,AD,125.58,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:11+00:00
1814,21666,Full-time and part-time staff employees—ordinary and penalty rates,9,Public holiday,300,AD,100.47,false,BR101988,2022-07-01,2023-06-30,9,2022,2025-05-06T05:44:17+00:00
1825,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,9,Public holiday,300,AD,100.47,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:38+00:00
1838,21671,Casual staff employees—shiftwork—Monday to Friday,9,Rotating night shift,115,AD,48.14,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:15+00:00
1817,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,9,Rotating night shift,115,AD,38.51,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:20+00:00
1833,21670,Casual staff employees—ordinary and penalty rates,9,Saturday - After 4 hours,200,AD,83.72,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:42+00:00
1812,21666,Full-time and part-time staff employees—ordinary and penalty rates,9,Saturday - After 4 hours,200,AD,66.98,false,BR101988,2022-07-01,2023-06-30,9,2022,2025-05-06T05:44:15+00:00
1832,21670,Casual staff employees—ordinary and penalty rates,9,Saturday - First 4 hours,150,AD,62.79,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:40+00:00
1811,21666,Full-time and part-time staff employees—ordinary and penalty rates,9,Saturday - First 4 hours,150,AD,50.24,false,BR101988,2022-07-01,2023-06-30,9,2022,2025-05-06T05:44:14+00:00
1813,21666,Full-time and part-time staff employees—ordinary and penalty rates,9,Sunday,200,AD,66.98,false,BR101988,2022-07-01,2023-06-30,9,2022,2025-05-06T05:44:16+00:00
10924,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,9,Sunday,200,AD,83.72,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:41:10+00:00
1834,21670,Casual staff employees—ordinary and penalty rates,9,Sunday,200,AD,83.72,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:43+00:00
1824,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,9,Sunday,200,AD,66.98,false,BR101988,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:35+00:00
10935,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,10,Afternoon and rotating night shift,330,AD,140.05,false,BR101989,2022-07-01,2023-06-30,6,2022,2025-05-06T05:40:59+00:00
10920,28009,Casual staff employees—shiftwork—Public holiday,10,Afternoon and rotating night shift,330,AD,140.05,false,BR101989,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:07+00:00
1826,21669,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Monday to Friday,10,Afternoon and rotating night shift,215,AD,72.99,false,BR101989,2022-07-01,2023-06-30,5,2022,2025-05-06T05:44:23+00:00
10926,28011,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Monday to Friday,10,Afternoon and rotating night shift,215,AD,91.25,false,BR101989,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:00+00:00
10909,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,10,Afternoon and rotating night shift,330,AD,112.04,false,BR101989,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:07+00:00
10900,28003,Full-time and part-time staff employees—shiftwork—Public holiday,10,Afternoon and rotating night shift,330,AD,112.04,false,BR101989,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:05+00:00
10895,28002,Full-time and part-time staff employees—shiftwork—Weekend,10,Afternoon and rotating night shift - Saturday -  After 4 hours,230,AD,78.09,false,BR101989,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:00+00:00
10894,28002,Full-time and part-time staff employees—shiftwork—Weekend,10,Afternoon and rotating night shift - Saturday -  First 4 hours,172.5,AD,58.56,false,BR101989,2022-07-01,2023-06-30,11,2022,2025-05-06T05:40:59+00:00
10929,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,10,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,97.61,false,BR101989,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:03+00:00
10903,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,10,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,78.09,false,BR101989,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:09+00:00
10903,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,10,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,78.09,false,BR101989,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:09+00:00
10914,28008,Casual staff employees—shiftwork—Weekend,10,Afternoon and rotating night shift - Saturday - First 4 hours,172.5,AD,73.21,false,BR101989,2022-07-01,2023-06-30,10,2022,2025-05-06T05:40:58+00:00
10928,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,10,Afternoon and rotating night shift - Saturday - First 4 hours,222.5,AD,94.43,false,BR101989,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:02+00:00
10902,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,10,Afternoon and rotating night shift - Saturday - First 4 hours,222.5,AD,75.54,false,BR101989,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:08+00:00
10916,28008,Casual staff employees—shiftwork—Weekend,10,Afternoon and rotating night shift - Sunday,230,AD,97.61,false,BR101989,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:01+00:00
10930,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,10,Afternoon and rotating night shift - Sunday,230,AD,97.61,false,BR101989,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:02+00:00
10896,28002,Full-time and part-time staff employees—shiftwork—Weekend,10,Afternoon and rotating night shift - Sunday,230,AD,78.09,false,BR101989,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:01+00:00
10904,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,10,Afternoon and rotating night shift - Sunday,230,AD,78.09,false,BR101989,2022-07-01,2023-06-30,10,2022,2025-05-06T05:40:59+00:00
1837,21671,Casual staff employees—shiftwork—Monday to Friday,10,Afternoon shift,115,AD,48.81,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:14+00:00
1816,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,10,Afternoon shift,115,AD,39.04,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:19+00:00
10911,28006,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—All other overtime,10,All other overtime,200,AD,67.9,false,BR101989,2022-07-01,2023-06-30,4,2022,2025-05-06T05:41:10+00:00
10939,28015,Casual staff employees—Regular weekend workers—Overtime rates,10,All other overtime,200,AD,84.88,false,BR101989,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:03+00:00
10913,28007,Full-time and part-time staff employees—Regular weekend workers—Overtime rates,10,All other overtime,200,AD,67.9,false,BR101989,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:13+00:00
10937,28014,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—All other overtime,10,All other overtime,200,AD,84.88,false,BR101989,2022-07-01,2023-06-30,4,2022,2025-05-06T05:41:01+00:00
1815,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,10,Day shift,100,AD,33.95,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:18+00:00
10908,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,10,Day shift,300,AD,101.85,false,BR101989,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:06+00:00
10934,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,10,Day shift,300,AD,127.32,false,BR101989,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:07+00:00
1836,21671,Casual staff employees—shiftwork—Monday to Friday,10,Day shift,100,AD,42.44,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:13+00:00
1823,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,10,Monday to Saturday - After 3 hours,200,AD,67.9,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:22+00:00
10923,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,10,Monday to Saturday - After 3 hours,200,AD,84.88,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:41:11+00:00
1822,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,10,Monday to Saturday - First 3 hours,150,AD,50.93,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:17+00:00
10922,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,10,Monday to Saturday - First 3 hours,150,AD,63.66,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:41:09+00:00
1810,21666,Full-time and part-time staff employees—ordinary and penalty rates,10,Ordinary hours,100,AD,33.95,false,BR101989,2022-07-01,2023-06-30,9,2022,2025-05-06T05:44:13+00:00
1831,21670,Casual staff employees—ordinary and penalty rates,10,Ordinary hours,100,AD,42.44,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:39+00:00
10938,28015,Casual staff employees—Regular weekend workers—Overtime rates,10,Overtime on a public holiday,300,AD,127.32,false,BR101989,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:02+00:00
10912,28007,Full-time and part-time staff employees—Regular weekend workers—Overtime rates,10,Overtime on a public holiday,300,AD,101.85,false,BR101989,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:11+00:00
10936,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,10,Permanent night shift,350,AD,148.54,false,BR101989,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:01+00:00
1839,21671,Casual staff employees—shiftwork—Monday to Friday,10,Permanent night shift,125,AD,53.05,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:16+00:00
10910,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,10,Permanent night shift,350,AD,118.83,false,BR101989,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:09+00:00
1818,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,10,Permanent night shift,125,AD,42.44,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:20+00:00
1828,21669,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Monday to Friday,10,Permanent night shift,225,AD,76.39,false,BR101989,2022-07-01,2023-06-30,5,2022,2025-05-06T05:44:11+00:00
10927,28011,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Monday to Friday,10,Permanent night shift,225,AD,95.49,false,BR101989,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:01+00:00
10921,28009,Casual staff employees—shiftwork—Public holiday,10,Permanent night shift,350,AD,148.54,false,BR101989,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:08+00:00
10901,28003,Full-time and part-time staff employees—shiftwork—Public holiday,10,Permanent night shift,350,AD,118.83,false,BR101989,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:06+00:00
10898,28002,Full-time and part-time staff employees—shiftwork—Weekend,10,Permanent night shift - Saturday -  After 4 hours,250,AD,84.88,false,BR101989,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:03+00:00
10897,28002,Full-time and part-time staff employees—shiftwork—Weekend,10,Permanent night shift - Saturday -  First 4 hours,187.5,AD,63.66,false,BR101989,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:02+00:00
10918,28008,Casual staff employees—shiftwork—Weekend,10,Permanent night shift - Saturday - After 4 hours,250,AD,106.1,false,BR101989,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:03+00:00
10906,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,10,Permanent night shift - Saturday - After 4 hours,250,AD,84.88,false,BR101989,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:02+00:00
10932,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,10,Permanent night shift - Saturday - After 4 hours,250,AD,106.1,false,BR101989,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:04+00:00
10931,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,10,Permanent night shift - Saturday - First 4 hours,237.5,AD,100.8,false,BR101989,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:06+00:00
10917,28008,Casual staff employees—shiftwork—Weekend,10,Permanent night shift - Saturday - First 4 hours,187.5,AD,79.58,false,BR101989,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:02+00:00
10905,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,10,Permanent night shift - Saturday - First 4 hours,237.5,AD,80.63,false,BR101989,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:01+00:00
10933,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,10,Permanent night shift - Sunday,250,AD,106.1,false,BR101989,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:07+00:00
10907,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,10,Permanent night shift - Sunday,250,AD,84.88,false,BR101989,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:04+00:00
10899,28002,Full-time and part-time staff employees—shiftwork—Weekend,10,Permanent night shift - Sunday,250,AD,84.88,false,BR101989,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:04+00:00
10919,28008,Casual staff employees—shiftwork—Weekend,10,Permanent night shift - Sunday,250,AD,106.1,false,BR101989,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:06+00:00
1835,21670,Casual staff employees—ordinary and penalty rates,10,Public holiday,300,AD,127.32,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:11+00:00
1814,21666,Full-time and part-time staff employees—ordinary and penalty rates,10,Public holiday,300,AD,101.85,false,BR101989,2022-07-01,2023-06-30,9,2022,2025-05-06T05:44:17+00:00
1825,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,10,Public holiday,300,AD,101.85,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:38+00:00
10925,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,10,Public holiday,300,AD,127.32,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:40:59+00:00
1817,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,10,Rotating night shift,115,AD,39.04,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:20+00:00
1838,21671,Casual staff employees—shiftwork—Monday to Friday,10,Rotating night shift,115,AD,48.81,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:15+00:00
1812,21666,Full-time and part-time staff employees—ordinary and penalty rates,10,Saturday - After 4 hours,200,AD,67.9,false,BR101989,2022-07-01,2023-06-30,9,2022,2025-05-06T05:44:15+00:00
1833,21670,Casual staff employees—ordinary and penalty rates,10,Saturday - After 4 hours,200,AD,84.88,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:42+00:00
1832,21670,Casual staff employees—ordinary and penalty rates,10,Saturday - First 4 hours,150,AD,63.66,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:40+00:00
1811,21666,Full-time and part-time staff employees—ordinary and penalty rates,10,Saturday - First 4 hours,150,AD,50.93,false,BR101989,2022-07-01,2023-06-30,9,2022,2025-05-06T05:44:14+00:00
1813,21666,Full-time and part-time staff employees—ordinary and penalty rates,10,Sunday,200,AD,67.9,false,BR101989,2022-07-01,2023-06-30,9,2022,2025-05-06T05:44:16+00:00
10924,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,10,Sunday,200,AD,84.88,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:41:10+00:00
1824,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,10,Sunday,200,AD,67.9,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:35+00:00
1834,21670,Casual staff employees—ordinary and penalty rates,10,Sunday,200,AD,84.88,false,BR101989,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:43+00:00
10920,28009,Casual staff employees—shiftwork—Public holiday,11,Afternoon and rotating night shift,330,AD,143.19,false,BR101990,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:07+00:00
10900,28003,Full-time and part-time staff employees—shiftwork—Public holiday,11,Afternoon and rotating night shift,330,AD,103.88,false,BR101998,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:06+00:00
10926,28011,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Monday to Friday,11,Afternoon and rotating night shift,215,AD,93.29,false,BR101990,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:00+00:00
1826,21669,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Monday to Friday,11,Afternoon and rotating night shift,215,AD,74.63,false,BR101990,2022-07-01,2023-06-30,5,2022,2025-05-06T05:44:23+00:00
10935,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,11,Afternoon and rotating night shift,330,AD,143.19,false,BR101990,2022-07-01,2023-06-30,6,2022,2025-05-06T05:40:59+00:00
10909,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,11,Afternoon and rotating night shift,330,AD,114.54,false,BR101990,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:07+00:00
10926,28011,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Monday to Friday,11,Afternoon and rotating night shift,215,AD,84.6,false,BR101998,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:00+00:00
1826,21669,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Monday to Friday,11,Afternoon and rotating night shift,215,AD,67.68,false,BR101998,2022-07-01,2023-06-30,5,2022,2025-05-06T05:44:23+00:00
10920,28009,Casual staff employees—shiftwork—Public holiday,11,Afternoon and rotating night shift,330,AD,129.86,false,BR101998,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:08+00:00
10935,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,11,Afternoon and rotating night shift,330,AD,129.86,false,BR101998,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:00+00:00
10900,28003,Full-time and part-time staff employees—shiftwork—Public holiday,11,Afternoon and rotating night shift,330,AD,114.54,false,BR101990,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:05+00:00
10909,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,11,Afternoon and rotating night shift,330,AD,103.88,false,BR101998,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:08+00:00
10895,28002,Full-time and part-time staff employees—shiftwork—Weekend,11,Afternoon and rotating night shift - Saturday -  After 4 hours,230,AD,72.4,false,BR101998,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:01+00:00
10895,28002,Full-time and part-time staff employees—shiftwork—Weekend,11,Afternoon and rotating night shift - Saturday -  After 4 hours,230,AD,79.83,false,BR101990,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:00+00:00
10894,28002,Full-time and part-time staff employees—shiftwork—Weekend,11,Afternoon and rotating night shift - Saturday -  First 4 hours,172.5,AD,54.3,false,BR101998,2022-07-01,2023-06-30,11,2022,2025-05-06T05:40:59+00:00
10894,28002,Full-time and part-time staff employees—shiftwork—Weekend,11,Afternoon and rotating night shift - Saturday -  First 4 hours,172.5,AD,59.87,false,BR101990,2022-07-01,2023-06-30,11,2022,2025-05-06T05:40:59+00:00
10929,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,11,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,90.51,false,BR101998,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:04+00:00
10903,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,11,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,72.4,false,BR101998,2022-07-01,2023-06-30,10,2022,2025-05-06T05:40:58+00:00
10903,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,11,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,79.83,false,BR101990,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:10+00:00
10915,28008,Casual staff employees—shiftwork—Weekend,11,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,99.8,false,BR101990,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:00+00:00
10929,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,11,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,99.8,false,BR101990,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:03+00:00
10915,28008,Casual staff employees—shiftwork—Weekend,11,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,90.51,false,BR101998,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:00+00:00
10914,28008,Casual staff employees—shiftwork—Weekend,11,Afternoon and rotating night shift - Saturday - First 4 hours,172.5,AD,74.85,false,BR101990,2022-07-01,2023-06-30,10,2022,2025-05-06T05:40:58+00:00
