32939,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4616,Level 5.1,Children’s Services Employee - On commencement,15,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32940,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4617,Level 5.2,Children’s Services Employee - After 1 year,16,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32941,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4614,Level 5A.2,Children’s Services Employee - After 1 year,16,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32942,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4618,Level 5.3,Children’s Services Employee - After 2 years,17,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32943,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4615,Level 5A.3,Children’s Services Employee - After 2 years,17,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32944,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4619,Level 5.4**,NULL,18,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32945,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4620,Level 6A.1,Children’s Services Employee - On commencement,19,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32946,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4621,Level 6A.2,Children’s Services Employee - After 1 year,20,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32947,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4622,Level 6A.3,Children’s Services Employee - After 2 years,21,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32948,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,142327,Level 1,NULL,NULL,MA000077*_Lookup,Standard rate of the Educational Services (Teachers) Award 2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32949,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4590,Support Worker,NULL,NULL,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32950,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4623,Children’s Services Employee—Director,NULL,NULL,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32951,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4595,Children’s Services Employee,NULL,NULL,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32952,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,192283,Level 1.1 (1Jul24-31Dec24),Support Worker - On commencement,1,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32953,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4596,Level 1.1,Children’s Services Employee - On commencement,1,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
32954,MA000120,Children’s Services Award 2010,1870,120,2010-01-01 00:00:00.0000000,NULL,3,2025,4624,Level 6.1,Children’s Services Employee—Director - On commencement,1,14.1,Children’s services employees,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WITH_CLASSIFICATION,1,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000,2025-12-15 05:47:17.7700000
